lp_link,lp_name,lp_addr,lp_salestatus,lp_wuyetp,lp_tag,lp_price,lp_phone,lp_dp,lp_huxing,lp_area
https://cq.fang.anjuke.com/loupan/251791.html,大雅云居山,渝北两江新区金开大道轻轨三号线鸳鸯站聚信美旁,售罄,住宅,"轨交房,刚需房,品牌开发商,飘窗",None,None,87,"['1室', '2室', '3室']",48.59-108.53
https://cq.fang.anjuke.com/loupan/252101.html,英利狮城花园,渝北两江新区北部新区金石大道（三亚湾市场旁）,售罄,住宅,"刚需房,飘窗,双卫,使用面积多",None,None,26,"['1室', '2室', '3室', '4室']",47.68-154.49
https://cq.fang.anjuke.com/loupan/240827.html,旭辉新里城,渝北回兴宝桐路2号(宝圣湖公园对面),售罄,住宅,,None,None,None,"['2室', '3室']",59.06-94.8
https://cq.fang.anjuke.com/loupan/275328.html,富都广场,渝北回兴渝北区回兴街道兴科大道499号（永辉超...,售罄,住宅,"大型超市,学校,医院,飘窗",None,None,31,"['1室', '2室']",27.81-64.5
https://cq.fang.anjuke.com/loupan/400664.html,棕榈泉国际,渝北两江新区重庆两江新区金开大道90号（棕榈泉国际...,售罄,公寓,"轨交房,飘窗,双卫,使用面积多",None,None,19,['公寓'],70-222
https://cq.fang.anjuke.com/loupan/239917.html,东朝香堤花径,渝北回兴两江新区管委会下行500米（肖家河公交...,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",41.2-99.54
https://cq.fang.anjuke.com/loupan/238978.html,富悦果岭,渝北人和高新园人和龙寿路669号棕榈泉(棕榈泉花...,售罄,住宅,"改善房,刚需房,学校,医院",None,None,None,"['1室', '2室', '3室']",44.37-98.62
https://cq.fang.anjuke.com/loupan/247758.html,融科金湖湾,渝北两江新区湖津路121号,售罄,住宅,"学校,刚需房,医院,飘窗",均价8112/元/㎡,None,18,"['2室', '3室']",61.33-99.78
https://cq.fang.anjuke.com/loupan/413760.html,融创金贸中心,渝北汽博中心渝北轻轨三号线金渝站（宜家家居对面）,售罄,办公楼,"大型超市,学校,商场,银行",None,None,None,[],450000
https://cq.fang.anjuke.com/loupan/249079.html,鹭岭尚品,渝北两路空港渝北兴科大道一碗水后街（观音公园旁）,售罄,住宅,"大型超市,酒店式公寓,学校,医院",均价7500/元/㎡,None,11,"['1室', '2室', '3室']",47.94-93.31
https://cq.fang.anjuke.com/loupan/248393.html,泽科3号线,渝北两路空港双凤街道观河路,售罄,住宅,"大型超市,自然湖,刚需房,学校",None,None,1,"['2室', '3室']",47.21-78.24
https://cq.fang.anjuke.com/loupan/240456.html,立邦香语湖,渝北两江新区双龙湖街道,售罄,住宅,"改善房,刚需房,学校,医院",None,None,5,"['2室', '3室']",77.74-114.27
https://cq.fang.anjuke.com/loupan/252902.html,云尚城,渝北回兴渝北服装城大道99号（霓裳大道公交站点...,售罄,住宅,"大型超市,刚需房,车位充足,双阳台",均价10000/元/㎡,None,31,"['1室', '2室']",29.1-60.85
https://cq.fang.anjuke.com/loupan/400603.html,中渝梧桐郡D7公馆,渝北两江新区渝北区新溉路与兴盛大道交汇处(轻轨3号...,售罄,公寓,"单身公寓,飘窗,使用面积多,银行",最低8888/元/㎡起,None,34,['公寓'],40-54
https://cq.fang.anjuke.com/loupan/246125.html,润都7号,渝北新牌坊红叶路29号,售罄,住宅,"学校,医院,飘窗,综合体",None,None,None,"['1室', '2室']",27.76-63.56
https://cq.fang.anjuke.com/loupan/413763.html,融科金开中心,渝北鸳鸯渝北鸳鸯金开大道1239号（轻轨3号线鸳...,售罄,办公楼,"大型超市,酒店式公寓,学校,品牌开发商",均价10000/元/㎡,None,None,[],88114
https://cq.fang.anjuke.com/loupan/239008.html,强辉金色池塘,渝北两路空港渝北工业园区西区B58-2号（两路空港新...,售罄,住宅,,None,None,1,"['2室', '3室']",68-183.57
https://cq.fang.anjuke.com/loupan/246363.html,桃源印象,渝北两路空港双凤桥街道桃源大道363号,售罄,住宅,"大型超市,刚需房,医院,飘窗",None,None,None,"['1室', '2室']",76.42-80.73
https://cq.fang.anjuke.com/loupan/246918.html,同茂怡洲,渝北两路空港同茂盛大道,售罄,住宅,"刚需房,学校,飘窗,双卫",None,None,None,['2室'],65.76-93.63
https://cq.fang.anjuke.com/loupan/239113.html,美利山,渝北两江新区翠渝路55号(金开大道和金兴大道交界处...,售罄,住宅,"大型超市,学校,医院,飘窗",None,None,None,['别墅'],338.35-632.08
https://cq.fang.anjuke.com/loupan/240260.html,君悦世纪,渝北龙溪镇新牌坊红锦大道518号,售罄,住宅,,None,None,None,['1室'],41.8-44.77
https://cq.fang.anjuke.com/loupan/240789.html,佰度SOHO,渝北新牌坊红叶路39号(红锦大道东侧),售罄,住宅,"改善房,酒店式公寓,刚需房,学校",None,None,None,"['1室', '2室', '3室']",30.76-116.55
https://cq.fang.anjuke.com/loupan/240776.html,Nano公馆,渝北人和人和立交旁（江北车管所对面）,售罄,住宅,,None,None,1,"['1室', '2室', '公寓']",30.82-49.25
https://cq.fang.anjuke.com/loupan/238804.html,纳帕溪谷,渝北回兴渝北街道办事处原二塘村四社（重百超市...,售罄,住宅,,None,None,None,['2室'],58.11-63.51
https://cq.fang.anjuke.com/loupan/239075.html,元合悠哉悠宅,渝北冉家坝江北石马河街道下花园处C宗(冉家坝南桥...,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",45.15-86.27
https://cq.fang.anjuke.com/loupan/239924.html,能邦榜样,渝北人和渝北人和民安大道太湖西路（江北车管所...,售罄,住宅,,None,None,None,['1室'],24.34-47.49
https://cq.fang.anjuke.com/loupan/239428.html,东衡槟城,渝北回兴渝北回兴工业园区回兴街道翠苹路11号(...,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",36.03-90.23
https://cq.fang.anjuke.com/loupan/240194.html,复地新城就天境,渝北两江新区两江新区金开大道(与金渝大道交汇处),售罄,住宅,,None,None,None,['3室'],69-116
https://cq.fang.anjuke.com/loupan/240563.html,泰硕明天,渝北两路空港空港新城同茂大道（渝北体育馆旁）,售罄,住宅,,None,None,None,"['2室', '3室']",56.75-77.23
https://cq.fang.anjuke.com/loupan/241084.html,锦绣世家,渝北两路空港双龙湖街道周济路6号,售罄,住宅,,None,None,None,['2室'],72.9-78.05
https://cq.fang.anjuke.com/loupan/389608.html,美联国际贸易广场,渝北两江新区重庆市北部新区汇流路1号,售罄,办公楼,"美食街,广场,游乐园,银行",None,None,9,[],80000
https://cq.fang.anjuke.com/loupan/413756.html,两江天地,渝北人和渝北人和街道办事处旁,售罄,办公楼,"大型超市,学校,美食街,商场",None,None,None,[],57547
https://cq.fang.anjuke.com/loupan/419789.html,两江春城悠悠花街,渝北新牌坊红星美凯龙旁,售罄,商业街,轨交房,None,None,11,[],520000
https://cq.fang.anjuke.com/loupan/239475.html,加新沁园,渝北两江新区金开大道天湖美镇旁(原戴斯酒店南侧),售罄,住宅,,None,None,None,[],99177
https://cq.fang.anjuke.com/loupan/249069.html,象屿两江御府,"渝北照母山金州大道,近金桂路",售罄,别墅,"轨交房,改善房,湖景,品牌开发商",None,None,27,['别墅'],178-398
https://cq.fang.anjuke.com/loupan/400772.html,汇祥幸福里,渝北回兴渝北农业园区管委会下行500米（常青藤...,售罄,公寓,"学校,美食街,医院,广场",均价30000/元/㎡,None,19,['公寓'],35-51
https://cq.fang.anjuke.com/loupan/248526.html,金科时代中心,渝北照母山照母山金州大道中段,售罄,住宅,"大型超市,学校,医院,商场",均价8300/元/㎡,None,22,"['2室', '3室', '4室', '别墅']",54.78-128
https://cq.fang.anjuke.com/loupan/248503.html,融创凡尔赛花园,渝北照母山星光大道99号,售罄,住宅,"大型超市,学校,医院,商场",总价240/万元/套起,None,75,"['2室', '3室', '别墅']",64.05-400
https://cq.fang.anjuke.com/loupan/238790.html,长安锦绣城,渝北新牌坊松牌路龙华大道99号(原宇通客车总厂地...,售罄,住宅,"改善房,大型超市,刚需房,学校",均价8500/元/㎡,None,14,"['1室', '2室', '3室', '4室']",36.5-206.41
https://cq.fang.anjuke.com/loupan/263915.html,招商晶公馆,渝北龙头寺轻轨3号线龙头寺站1/4号出口向左前行1...,售罄,住宅,"刚需房,商场,飘窗,双卫",最低9800/元/㎡起,None,33,"['2室', '3室']",67.74-90.36
https://cq.fang.anjuke.com/loupan/238848.html,南方玫瑰城,渝北回兴回兴街道康城路11号（南方翻译学院旁),售罄,住宅,"刚需房,学校,医院,商场",None,None,65,"['2室', '3室']",62.17-327
https://cq.fang.anjuke.com/loupan/251649.html,金易E世界,渝北冉家坝龙山街道百灵路1号（龙湖·大城小院旁...,售罄,住宅,"刚需房,飘窗,婚房,低总价",均价9900/元/㎡,None,33,"['1室', '2室']",39.18-68.52
https://cq.fang.anjuke.com/loupan/415193.html,两江名苑伯克林,渝北人和金州大道（蓝湖郡旁）,售罄,住宅,"改善房,刚需房,商场,飘窗",None,None,12,"['2室', '3室']",52.15-140.83
https://cq.fang.anjuke.com/loupan/245751.html,建工悦城,渝北两江新区建工未来城旁（轻轨翠云站旁）,售罄,住宅,"刚需房,飘窗,公园,使用面积多",最低6400/元/㎡起,None,17,"['1室', '2室', '3室']",49.32-101.67
https://cq.fang.anjuke.com/loupan/238337.html,东原黄山大道东,渝北新牌坊金科天籁城旁,售罄,住宅,,None,None,None,"['2室', '3室', '4室']",58-106
https://cq.fang.anjuke.com/loupan/251559.html,海志观月山水,渝北两路空港渝北区空港观月大道99号,售罄,住宅,"轨交房,刚需房,品牌开发商,飘窗",None,None,108,"['1室', '2室', '3室']",43.56-109.27
https://cq.fang.anjuke.com/loupan/249051.html,聚义香城雅郡,渝北两江新区空港新城兰謦大道109号(619车站旁),售罄,住宅,"大型超市,学校,医院,商场",None,None,25,"['2室', '3室']",65.97-300
https://cq.fang.anjuke.com/loupan/246986.html,联发瞰青源墅,渝北两江新区金开大道1666号（轻轨3号线翠云北站旁...,售罄,别墅,"刚需房,学校,景观小区,复式",None,None,10,['别墅'],243-310
https://cq.fang.anjuke.com/loupan/238634.html,加减乘除,渝北新牌坊泰山大道西段云岗路2号（车管所附近）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",32.26-84.39
https://cq.fang.anjuke.com/loupan/238622.html,龙湖悠山小筑,渝北两江新区经开园礼嘉中心区1-B、D-1号地块(礼白...,售罄,住宅,,None,None,None,"['2室', '3室']",60.21-114.13
https://cq.fang.anjuke.com/loupan/246220.html,朝兴龙城国际,渝北冉家坝松石大道(龙山公园附近),售罄,住宅,,None,None,None,"['1室', '2室', '3室']",45.29-81.68
https://cq.fang.anjuke.com/loupan/238448.html,金开协信中心,渝北两江新区金开大道66号,售罄,住宅,,None,None,None,[],127193
https://cq.fang.anjuke.com/loupan/238964.html,东原香山,渝北回兴回兴街道宝石路1号（机场高速鳄鱼馆旁,售罄,住宅,"学校,公园,低密度",None,None,2,['4室'],231.28-301.36
https://cq.fang.anjuke.com/loupan/409292.html,首成鼎尚名都,渝北两路空港渝北区空港大道699号（轻轨观月路站）,售罄,住宅,"学校,医院,银行,非毛坯",均价7500/元/㎡,None,26,None,None
https://cq.fang.anjuke.com/loupan/252549.html,财信赖特与山,江北铁山坪逸兴路386号,在售,别墅,"景区,人车分流,豪宅,大型社区",总价1900/万元/套起,400-603-2266 转 29843,12,['别墅'],615.75-641
https://cq.fang.anjuke.com/loupan/238617.html,万科缇香郡,渝北两江新区人和白桦路6号(重庆市消防总队对面),售罄,住宅,非毛坯,None,None,None,"['3室', '4室']",112-240
https://cq.fang.anjuke.com/loupan/415550.html,新华协信中心,江北观音桥洋河1路,在售,办公楼,"轨交房,美食街,医院,广场",最低25000/元/㎡起,400-603-2266 转 57940,29,[],180000
https://cq.fang.anjuke.com/loupan/238715.html,保利高尔夫华庭,渝北两江新区湖云街12号(汽博中心附近),售罄,住宅,,None,None,None,"['2室', '3室', '4室']",73-149
https://cq.fang.anjuke.com/loupan/413743.html,聚丰纵横国际广场,江北观音桥江北观音桥I29-2/02地块（新世界百货旁...,在售,办公楼,"轨交房,大型超市,学校,医院",均价28800/元/㎡,400-603-2266 转 41842,1,[],104406
https://cq.fang.anjuke.com/loupan/248352.html,乐信爱琴屿,渝北回兴机场高速回兴下道处,售罄,住宅,"大型超市,刚需房,学校,医院",None,None,17,['2室'],35.58-52.48
https://cq.fang.anjuke.com/loupan/413752.html,力帆中心-LFC,江北江北嘴江北聚贤岩广场8号（大剧院站旁）,在售,办公楼,"轨交房,美食街,医院,广场",均价26000/元/㎡,400-603-2266 转 41860,None,[],220000
https://cq.fang.anjuke.com/loupan/239267.html,旭辉朗香郡天鹅溪,渝北回兴宝桐路2号,售罄,住宅,"改善房,酒店式公寓,学校,医院",None,None,4,['3室'],104-172
https://cq.fang.anjuke.com/loupan/238553.html,华润中央公园,江北鸿恩寺江北北滨路中段(鸿恩寺公园旁),售罄,住宅,"刚需房,学校,医院,品牌开发商",均价8400/元/㎡,None,64,"['2室', '3室', '4室']",65-147
https://cq.fang.anjuke.com/loupan/246943.html,大雅金开国际,渝北两江新区金开大道轻轨3号线园博园站,售罄,住宅,,None,None,None,[],192000
https://cq.fang.anjuke.com/loupan/249965.html,名门山庄三期尚林汇景,"江北南桥寺319国道,近松石大道",售罄,住宅,"轨交房,大型超市,学校,医院",None,None,63,"['1室', '2室', '3室']",71-126
https://cq.fang.anjuke.com/loupan/238709.html,仁安龙城国际,渝北龙头寺新溉路（天宫殿大道旁）,售罄,住宅,,None,None,1,"['1室', '2室', '3室']",55.13-79.7
https://cq.fang.anjuke.com/loupan/275303.html,保利江上明珠X-LOFT,江北鸿恩寺江北江北区鸿恩寺公园（正大门）,售罄,公寓,"飘窗,双卫,使用面积多,露台",总价28/万元/套起,None,11,['公寓'],42-42
https://cq.fang.anjuke.com/loupan/239106.html,紫枫郡,渝北两江新区金渝大道栖霞路8号(经开区管委会对面),售罄,住宅,,None,None,None,"['1室', '2室']",48-99
https://cq.fang.anjuke.com/loupan/249067.html,鹏润城墅,江北北滨路江北北滨路中段兴竹路19号（君豪大饭店...,售罄,别墅,"轨交房,带泳池,大平层,车位充足",None,None,4,['别墅'],294
https://cq.fang.anjuke.com/loupan/249055.html,水木青华小小岛,渝北回兴重庆市渝北区回兴街道长福路299号(北宝...,售罄,住宅,,None,None,None,"['2室', '3室']",73.95-103.39
https://cq.fang.anjuke.com/loupan/400767.html,铂蓝江岸公馆,江北观音桥江北建新东路商社电器旁（苏宁电器对面...,售罄,住宅,"美食街,学校,医院,广场",None,None,20,"['1室', '2室']",48-463
https://cq.fang.anjuke.com/loupan/238835.html,劲力五星城自由地,渝北两江新区高新园新牌坊星湖路1号(水晶郦城南侧),售罄,住宅,"改善房,学校,医院,商场",None,None,10,"['2室', '3室']",96-145
https://cq.fang.anjuke.com/loupan/249950.html,东原D8公馆,江北大石坝江北鸿恩寺红石路段（大石坝公交站点旁...,售罄,住宅,"大型超市,刚需房,品牌开发商,飘窗",总价24/万元/套,None,27,['1室'],26-28
https://cq.fang.anjuke.com/loupan/238754.html,林正橙堡,渝北回兴原平伟厂的老地,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",44.28-92.88
https://cq.fang.anjuke.com/loupan/252586.html,志龙鸿馆,江北观音桥江北鸿恩路5号（渝澳大道鸿恩寺立交处...,售罄,住宅,"大型超市,刚需房,学校,游乐园",均价12100/元/㎡,None,38,"['1室', '2室']",26-54.1
https://cq.fang.anjuke.com/loupan/240457.html,清和源,渝北回兴回兴街道果塘路137号（保利国际高尔夫...,售罄,住宅,,None,None,None,['2室'],68-72
https://cq.fang.anjuke.com/loupan/238761.html,壹江城C调,江北北滨路江北北滨路(高家花园大桥桥头),售罄,住宅,,None,None,1,"['1室', '2室']",39.93-89.58
https://cq.fang.anjuke.com/loupan/239397.html,尚地,渝北回兴渝北回兴镇原上湾村七社现代农业园（西...,售罄,住宅,,None,None,None,['3室'],102.49
https://cq.fang.anjuke.com/loupan/238392.html,中冶重庆早晨,江北五里店黄花园大桥旁（加油站附近）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",35.1-105.2
https://cq.fang.anjuke.com/loupan/413791.html,重庆涉外商务区,渝北两江新区渝北财富东路2号,售罄,办公楼,"大型超市,医院,广场,商场",None,None,None,[],319315
https://cq.fang.anjuke.com/loupan/297497.html,保利江上海棠,江北鸿恩寺江北观音桥（鸿恩寺公园正大门对面）,售罄,住宅,"品牌开发商,车位充足,低密度,南北通透",均价12000/元/㎡,None,11,"['4室', '5室']",131-193
https://cq.fang.anjuke.com/loupan/241088.html,鹿山锦绣,渝北两路空港双龙湖街道周济路,售罄,住宅,,None,None,None,None,None
https://cq.fang.anjuke.com/loupan/241014.html,珠江国际,江北北滨路珠江太阳城售房部（黄花园大桥下）,售罄,住宅,"湖景,大型超市,刚需房,双卫",None,None,22,"['2室', '3室']",81.33-110.39
https://cq.fang.anjuke.com/loupan/238753.html,两江星界,渝北两江新区高新产业园(黄山大道中段68号),售罄,住宅,,None,None,None,[],75000
https://cq.fang.anjuke.com/loupan/238839.html,海尔海语江山,江北其他重庆江北区寸滩街道茅溪村原大井湾社和...,售罄,住宅,,None,None,3,"['1室', '2室', '3室']",36.39-130.11
https://cq.fang.anjuke.com/loupan/241083.html,保利江上明珠馨园,江北鸿恩寺大石坝组团片区K11-1、02地块A宗(观音...,售罄,住宅,,None,None,None,"['2室', '3室', '4室']",65-126
https://cq.fang.anjuke.com/loupan/238479.html,海悦香缇,江北北滨路宏帆路28号（原江北农场）,售罄,住宅,"改善房,学校,医院,商场",None,None,None,"['2室', '3室']",86.13-114.36
https://cq.fang.anjuke.com/loupan/238476.html,首创鸿恩中心,江北鸿恩寺江北红石路大庆村（鸿恩寺公园旁）,售罄,住宅,"大型超市,学校,刚需房,医院",总价220/万元/套,None,41,"['1室', '2室', '3室']",44-98.91
https://cq.fang.anjuke.com/loupan/278097.html,万科江樾,江北北滨路江北区北滨路西宏帆路135号（佰富高尔...,售罄,住宅,"品牌开发商,车位充足,江景,低密度",None,None,15,['别墅'],202-209
https://cq.fang.anjuke.com/loupan/413755.html,两江商会大厦,江北五里店江北两江新区港城工业园D区,售罄,办公楼,"医院,广场,商场,公园",最低6000/元/㎡起,None,None,[],60000
https://cq.fang.anjuke.com/loupan/238488.html,鼎升凯文阳光,"江北观音桥金源路64号（工商大学江北校区旁,北滨...",售罄,住宅,,None,None,None,['1室'],29.91-51.49
https://cq.fang.anjuke.com/loupan/246746.html,25小时,江北五里店五简路1号（咨询大厦对面）,售罄,住宅,,None,None,None,"['1室', '2室']",30.62-60.7
https://cq.fang.anjuke.com/loupan/413757.html,美全22世纪,江北五里店海尔路178号（江北区府旁）,售罄,办公楼,"轨交房,大型超市,医院,广场",None,None,None,[],84414
https://cq.fang.anjuke.com/loupan/413744.html,聚峰国际都市产业园,江北江北嘴江北两江新区寸摊保税港港城工业园区A...,售罄,办公楼,"大型超市,医院,广场,商场",None,None,None,[],10000
https://cq.fang.anjuke.com/loupan/413773.html,万汇中心,江北观音桥北城天街38号,售罄,办公楼,"轨交房,大型超市,美食街,医院",None,None,1,[],146890
https://cq.fang.anjuke.com/loupan/239517.html,佰富高尔夫别墅,江北石马河江北石马河来鹿寺8号(石马河北部A宗E、...,售罄,住宅,,None,None,None,[],61000
https://cq.fang.anjuke.com/loupan/413733.html,冠陆两江汇谷,江北五里店江北海尔路港城工业园区D区（中石油加...,售罄,办公楼,,均价4800/元/㎡,None,None,[],48078
https://cq.fang.anjuke.com/loupan/401019.html,保利江上明珠乐园,江北观音桥（重庆儿童公园旁）,售罄,住宅,"大型超市,学校,医院,品牌开发商",None,None,146,"['2室', '3室']",68.5-81.6
https://cq.fang.anjuke.com/loupan/400821.html,东海岸,江北大石坝江北区大石坝街道下石门1号（大石坝公...,售罄,住宅,"医院,广场,商场,公交枢纽",最低8500/元/㎡起,None,35,"['2室', '3室']",84-105
https://cq.fang.anjuke.com/loupan/238623.html,保利江上明珠,江北鸿恩寺鸿恩三路58号,售罄,住宅,"改善房,带泳池,品牌开发商,飘窗",None,None,31,"['2室', '3室', '4室', '5室', '6室']",117.75-361.11
https://cq.fang.anjuke.com/loupan/249775.html,大川滨水城,江北北滨路江北北滨路西段(瓷器口对岸，北滨路西...,售罄,住宅,"大型超市,学校,刚需房,飘窗",None,None,44,"['1室', '2室', '3室']",46.15-138.61
https://cq.fang.anjuke.com/loupan/251412.html,煌华晶萃城,江北观音桥江北华新街（观音桥商圈200米处）,售罄,住宅,"改善房,美食街,广场,银行",None,None,114,"['1室', '2室', '3室']",23.17-76.62
https://cq.fang.anjuke.com/loupan/415067.html,东原晴天见,江北黄泥磅黄龙路30号黄泥磅轻轨站旁（司法局上行...,售罄,公寓,"美食街,医院,商场,银行",总价37/万元/套起,None,18,['公寓'],31.95
https://cq.fang.anjuke.com/loupan/239873.html,金科太阳海岸,江北海尔路江北海尔路988号(渝长高速铁山坪唐家沱...,售罄,别墅,"带泳池,学校,山景,主卧套房",总价350/万元/套起,None,11,['别墅'],380-380
https://cq.fang.anjuke.com/loupan/239362.html,光华观府国际,江北观音桥江北观音桥原江北区政府所在地(西普大...,售罄,住宅,"大型超市,刚需房,学校,医院",None,None,16,"['1室', '2室', '3室']",46.48-101.39
https://cq.fang.anjuke.com/loupan/246181.html,元合优CO,江北观音桥蚂蝗梁（蚂蝗梁轻轨站对面）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",37-70
https://cq.fang.anjuke.com/loupan/247869.html,七彩空间,江北五里店红黄路红土地立交旁,售罄,住宅,,None,None,None,"['1室', '2室']",30.11-58
https://cq.fang.anjuke.com/loupan/238509.html,绿地新都会,江北大石坝往盘溪方向200米（九村车站附近),售罄,住宅,非毛坯,None,None,None,"['1室', '2室', '3室']",21.89-90.47
https://cq.fang.anjuke.com/loupan/238503.html,东原D7区,江北鸿恩寺红石路上,售罄,住宅,"大型超市,刚需房,学校,医院",None,None,11,['2室'],65.78-90.32
https://cq.fang.anjuke.com/loupan/239914.html,朗俊中心,江北黄泥磅渝北黄龙路（黄泥磅司法局旁）,售罄,住宅,"大型超市,学校,刚需房,医院",均价12000/元/㎡,None,10,[],95000
https://cq.fang.anjuke.com/loupan/240458.html,建工北城乐章,江北观音桥嘉陵村27号(观音桥家乐福上行200米),售罄,住宅,,None,None,None,"['1室', '2室']",29.89-68.37
https://cq.fang.anjuke.com/loupan/414155.html,优米摩FUN,江北海尔路江北海尔路（洋河小学头塘校区旁）,售罄,店铺,"轨交房,大型超市,医院,广场",None,None,3,[],8310
https://cq.fang.anjuke.com/loupan/239169.html,海悦蓝庭,江北石马河宏帆路9号（石马河街道江北农场处，宏...,售罄,住宅,,None,None,None,"['2室', '3室']",89-115
https://cq.fang.anjuke.com/loupan/248415.html,溪岸上品,江北大石坝红石路（大庆村立交旁）,售罄,住宅,"大型超市,学校,医院,商场",None,None,None,"['2室', '3室']",61.33-68.43
https://cq.fang.anjuke.com/loupan/413784.html,中耀大厦,江北观音桥建新北路八支路8号,售罄,办公楼,"轨交房,美食街,医院,广场",均价16000/元/㎡,None,None,[],30000
https://cq.fang.anjuke.com/loupan/238681.html,富力海洋国际,江北观音桥北城天街11号,售罄,住宅,,None,None,2,[],16137
https://cq.fang.anjuke.com/loupan/383119.html,保利山庄,江北观音桥鸿恩三路58号,售罄,住宅,"品牌开发商,医院,湖景,美食街",均价15300/元/㎡,None,32,['4室'],93.95-112.99
https://cq.fang.anjuke.com/loupan/410242.html,佳华北宸里,江北黄泥磅重庆黄泥塝紫荆路601起点站旁,售罄,住宅,"轨交房,大型超市,医院,广场",均价16700/元/㎡,None,88,"['1室', '2室', '3室']",39-80
https://cq.fang.anjuke.com/loupan/297532.html,中商两江公馆,江北铁山坪江北鱼嘴镇永和路（和韵家园旁）,售罄,住宅,"大平层,小户型,南北通透,大客厅",None,None,12,"['1室', '2室']",68-109
https://cq.fang.anjuke.com/loupan/250975.html,长帆汀澜郡,九龙坡华岩新城九龙坡九龙坡华岩新城（华福大道旁）,售罄,住宅,"双卫,小三室,入户花园,大户型",均价6600/元/㎡,None,54,"['2室', '3室', '5室']",63.08-90.58
https://cq.fang.anjuke.com/loupan/252776.html,景瑞西联社,九龙坡杨家坪兴胜路（原艺校地块）,售罄,住宅,"酒店式公寓,综合体,低总价,养老房",None,None,35,['1室'],21-30
https://cq.fang.anjuke.com/loupan/415501.html,联发公园里,"九龙坡华岩新城华龙大道,近华庆路",售罄,住宅,"轨交房,即将开盘,大型超市,品牌开发商",均价9800/元/㎡,None,45,"['2室', '3室']",65-85
https://cq.fang.anjuke.com/loupan/406047.html,泰亨至尚泓景,九龙坡华岩新城华龙大道（重庆市实验外国语学校旁）,售罄,住宅,"公园,综合体,公交枢纽,银行",均价6800/元/㎡,None,19,"['1室', '2室']",40.14-77.13
https://cq.fang.anjuke.com/loupan/252520.html,兰花丽景团圆,九龙坡高新区石新路299号（巴山车管所旁）,售罄,住宅,"带泳池,学校,三房朝南,运动健身",均价8800/元/㎡,None,33,"['2室', '3室', '4室']",48.9-82.5
https://cq.fang.anjuke.com/loupan/245469.html,华美时代城,九龙坡石坪桥横街青龙村13号（永辉超市上行100米）,售罄,住宅,"刚需房,学校,医院,商场",均价7400/元/㎡,None,23,"['1室', '2室', '3室']",59.83-83.92
https://cq.fang.anjuke.com/loupan/422502.html,远洋城嶺墅,九龙坡石桥铺经纬大道1305号（高庙村站旁）,售罄,别墅,轨交房,最低18000/元/㎡起,None,12,['别墅'],115-130
https://cq.fang.anjuke.com/loupan/250442.html,望京有人醉,九龙坡石坪桥石坪桥盘龙新城,售罄,住宅,"刚需房,学校,医院,商场",None,None,10,['2室'],40.87-62.4
https://cq.fang.anjuke.com/loupan/239340.html,福星颐美华庭,九龙坡杨家坪直港大道（天宝实验学校旁）,售罄,住宅,,None,None,None,"['1室', '2室']",34.28-71.96
https://cq.fang.anjuke.com/loupan/246137.html,兴隆城市广场,九龙坡九龙园区九龙坡九龙园区A区（巴国城公园旁）,售罄,住宅,,None,None,None,"['2室', '3室', '4室']",50-68
https://cq.fang.anjuke.com/loupan/241229.html,蓝光彩云府,九龙坡二郎科城路旁,售罄,住宅,,None,None,None,"['2室', '3室']",63.89-116
https://cq.fang.anjuke.com/loupan/239016.html,协信天骄城,九龙坡二郎重庆市九龙坡区高新区二郎科技新城创新...,售罄,住宅,,None,None,None,['3室'],123-147
https://cq.fang.anjuke.com/loupan/239507.html,保利可爱岛,九龙坡九龙园区高新园区火炬大道8号（巴国城旁）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",59-88
https://cq.fang.anjuke.com/loupan/246435.html,奥园金域,九龙坡杨家坪重庆市九龙坡区矿机村99号,售罄,住宅,,None,None,1,"['2室', '3室']",64.11-92.22
https://cq.fang.anjuke.com/loupan/248283.html,森迪时代广场,九龙坡西彭白彭路15号,售罄,住宅,"刚需房,商场,公园,双卫",None,None,4,"['3室', '4室']",135-186
https://cq.fang.anjuke.com/loupan/247827.html,首创渝阅,九龙坡白市驿走马古镇金马湖畔（白市驿实验学校附件...,售罄,住宅,"湖景,刚需房,学校,品牌开发商",None,None,16,['别墅'],295-608
https://cq.fang.anjuke.com/loupan/238339.html,恒高月光宝盒,九龙坡高新区朝阳路（364终点站）,售罄,住宅,"学校,刚需房,医院,商场",None,None,None,"['1室', '2室', '3室']",20-67
https://cq.fang.anjuke.com/loupan/248549.html,隆鑫西城汇,九龙坡九龙园区火炬大道(恒胜立交旁),售罄,住宅,"刚需房,品牌开发商,商场,飘窗",None,None,17,"['1室', '2室']",55.4-80.19
https://cq.fang.anjuke.com/loupan/240199.html,百康年奥运光年,九龙坡袁家岗奥体九龙坡奥体中心旁边（袁家岗轻轨旁）,售罄,住宅,,None,None,None,"['1室', '2室']",49.32-78.41
